,County Name,Measure Name,Score Readmission,Score,Score Medicare
332,LEAVENWORTH,Rate of readmission after hip/knee replacement,,Not Available,0.88
333,LEAVENWORTH,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,,15.4,0.88
334,LEAVENWORTH,Pneumonia (PN) 30-Day Readmission Rate,,15.9,0.88
335,LEAVENWORTH,Rate of readmission for stroke patients,,Not Available,0.88
336,LEAVENWORTH,Hospital return days for heart attack patients,,Not Available,0.88
337,LEAVENWORTH,Hospital return days for heart failure patients,,-18.8,0.88
338,LEAVENWORTH,Hospital return days for pneumonia patients,,15.5,0.88
339,LEAVENWORTH,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",,16.5,0.88
340,LEAVENWORTH,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,,Not Available,0.88
341,LEAVENWORTH,Rate of readmission for CABG,,Not Available,0.88
342,LEAVENWORTH,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,,19.6,0.88
343,LEAVENWORTH,Heart failure (HF) 30-Day Readmission Rate,,22.3,0.88
344,LEAVENWORTH,Rate of readmission after hip/knee replacement,,4.6,0.88
345,LEAVENWORTH,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,,15.8,0.88
346,LEAVENWORTH,Pneumonia (PN) 30-Day Readmission Rate,,17.7,0.88
347,LEAVENWORTH,Rate of readmission for stroke patients,,Not Available,0.88
348,LEAVENWORTH,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,,Not Available,0.88
349,LEAVENWORTH,Heart failure (HF) 30-Day Readmission Rate,,21.9,0.88
350,LEAVENWORTH,Pneumonia (PN) 30-Day Readmission Rate,,16.1,0.88
351,LEAVENWORTH,Hospital return days for heart attack patients,,Not Available,0.91
352,LEAVENWORTH,Hospital return days for heart failure patients,,1.8,0.91
353,LEAVENWORTH,Hospital return days for pneumonia patients,,-26.4,0.91
354,LEAVENWORTH,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",,Not Available,0.91
355,LEAVENWORTH,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,,Not Available,0.91
356,LEAVENWORTH,Rate of readmission for CABG,,Not Available,0.91
357,LEAVENWORTH,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,,18.8,0.91
358,LEAVENWORTH,Heart failure (HF) 30-Day Readmission Rate,,22,0.91
359,LEAVENWORTH,Rate of readmission after hip/knee replacement,,Not Available,0.91
360,LEAVENWORTH,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,,15.4,0.91
361,LEAVENWORTH,Pneumonia (PN) 30-Day Readmission Rate,,15.9,0.91
362,LEAVENWORTH,Rate of readmission for stroke patients,,Not Available,0.91
363,LEAVENWORTH,Hospital return days for heart attack patients,,Not Available,0.91
364,LEAVENWORTH,Hospital return days for heart failure patients,,-18.8,0.91
365,LEAVENWORTH,Hospital return days for pneumonia patients,,15.5,0.91
366,LEAVENWORTH,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",,16.5,0.91
367,LEAVENWORTH,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,,Not Available,0.91
368,LEAVENWORTH,Rate of readmission for CABG,,Not Available,0.91
369,LEAVENWORTH,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,,19.6,0.91
370,LEAVENWORTH,Heart failure (HF) 30-Day Readmission Rate,,22.3,0.91
371,LEAVENWORTH,Rate of readmission after hip/knee replacement,,4.6,0.91
372,LEAVENWORTH,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,,15.8,0.91
373,LEAVENWORTH,Pneumonia (PN) 30-Day Readmission Rate,,17.7,0.91
374,LEAVENWORTH,Rate of readmission for stroke patients,,Not Available,0.91
375,LEAVENWORTH,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,,Not Available,0.91
376,LEAVENWORTH,Heart failure (HF) 30-Day Readmission Rate,,21.9,0.91
377,LEAVENWORTH,Pneumonia (PN) 30-Day Readmission Rate,,16.1,0.91
378,LEAVENWORTH,Hospital return days for heart attack patients,9.5,Not Available,0.88
379,LEAVENWORTH,Hospital return days for heart failure patients,9.5,1.8,0.88
380,LEAVENWORTH,Hospital return days for pneumonia patients,9.5,-26.4,0.88
381,LEAVENWORTH,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",9.5,Not Available,0.88
382,LEAVENWORTH,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,9.5,Not Available,0.88
383,LEAVENWORTH,Rate of readmission for CABG,9.5,Not Available,0.88
384,LEAVENWORTH,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,9.5,18.8,0.88
385,LEAVENWORTH,Heart failure (HF) 30-Day Readmission Rate,9.5,22,0.88
386,LEAVENWORTH,Rate of readmission after hip/knee replacement,9.5,Not Available,0.88
387,LEAVENWORTH,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,9.5,15.4,0.88
388,LEAVENWORTH,Pneumonia (PN) 30-Day Readmission Rate,9.5,15.9,0.88
389,LEAVENWORTH,Rate of readmission for stroke patients,9.5,Not Available,0.88
390,LEAVENWORTH,Hospital return days for heart attack patients,9.5,Not Available,0.88
391,LEAVENWORTH,Hospital return days for heart failure patients,9.5,-18.8,0.88
392,LEAVENWORTH,Hospital return days for pneumonia patients,9.5,15.5,0.88
393,LEAVENWORTH,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",9.5,16.5,0.88
394,LEAVENWORTH,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,9.5,Not Available,0.88
395,LEAVENWORTH,Rate of readmission for CABG,9.5,Not Available,0.88
396,LEAVENWORTH,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,9.5,19.6,0.88
397,LEAVENWORTH,Heart failure (HF) 30-Day Readmission Rate,9.5,22.3,0.88
398,LEAVENWORTH,Rate of readmission after hip/knee replacement,9.5,4.6,0.88
399,LEAVENWORTH,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,9.5,15.8,0.88
400,LEAVENWORTH,Pneumonia (PN) 30-Day Readmission Rate,9.5,17.7,0.88
401,LEAVENWORTH,Rate of readmission for stroke patients,9.5,Not Available,0.88
402,LEAVENWORTH,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,9.5,Not Available,0.88
403,LEAVENWORTH,Heart failure (HF) 30-Day Readmission Rate,9.5,21.9,0.88
404,LEAVENWORTH,Pneumonia (PN) 30-Day Readmission Rate,9.5,16.1,0.88
405,LEAVENWORTH,Hospital return days for heart attack patients,9.5,Not Available,0.91
406,LEAVENWORTH,Hospital return days for heart failure patients,9.5,1.8,0.91
407,LEAVENWORTH,Hospital return days for pneumonia patients,9.5,-26.4,0.91
408,LEAVENWORTH,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",9.5,Not Available,0.91
409,LEAVENWORTH,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,9.5,Not Available,0.91
410,LEAVENWORTH,Rate of readmission for CABG,9.5,Not Available,0.91
411,LEAVENWORTH,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,9.5,18.8,0.91
412,LEAVENWORTH,Heart failure (HF) 30-Day Readmission Rate,9.5,22,0.91
413,LEAVENWORTH,Rate of readmission after hip/knee replacement,9.5,Not Available,0.91
414,LEAVENWORTH,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,9.5,15.4,0.91
415,LEAVENWORTH,Pneumonia (PN) 30-Day Readmission Rate,9.5,15.9,0.91
416,LEAVENWORTH,Rate of readmission for stroke patients,9.5,Not Available,0.91
417,LEAVENWORTH,Hospital return days for heart attack patients,9.5,Not Available,0.91
418,LEAVENWORTH,Hospital return days for heart failure patients,9.5,-18.8,0.91
419,LEAVENWORTH,Hospital return days for pneumonia patients,9.5,15.5,0.91
420,LEAVENWORTH,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",9.5,16.5,0.91
421,LEAVENWORTH,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,9.5,Not Available,0.91
422,LEAVENWORTH,Rate of readmission for CABG,9.5,Not Available,0.91
423,LEAVENWORTH,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,9.5,19.6,0.91
424,LEAVENWORTH,Heart failure (HF) 30-Day Readmission Rate,9.5,22.3,0.91
425,LEAVENWORTH,Rate of readmission after hip/knee replacement,9.5,4.6,0.91
426,LEAVENWORTH,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,9.5,15.8,0.91
427,LEAVENWORTH,Pneumonia (PN) 30-Day Readmission Rate,9.5,17.7,0.91
428,LEAVENWORTH,Rate of readmission for stroke patients,9.5,Not Available,0.91
429,LEAVENWORTH,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,9.5,Not Available,0.91
430,LEAVENWORTH,Heart failure (HF) 30-Day Readmission Rate,9.5,21.9,0.91
431,LEAVENWORTH,Pneumonia (PN) 30-Day Readmission Rate,9.5,16.1,0.91
432,LEAVENWORTH,Hospital return days for heart attack patients,15.2,Not Available,0.88
433,LEAVENWORTH,Hospital return days for heart failure patients,15.2,1.8,0.88
434,LEAVENWORTH,Hospital return days for pneumonia patients,15.2,-26.4,0.88
435,LEAVENWORTH,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",15.2,Not Available,0.88
436,LEAVENWORTH,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,15.2,Not Available,0.88
437,LEAVENWORTH,Rate of readmission for CABG,15.2,Not Available,0.88
438,LEAVENWORTH,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,15.2,18.8,0.88
439,LEAVENWORTH,Heart failure (HF) 30-Day Readmission Rate,15.2,22,0.88
440,LEAVENWORTH,Rate of readmission after hip/knee replacement,15.2,Not Available,0.88
441,LEAVENWORTH,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,15.2,15.4,0.88
442,LEAVENWORTH,Pneumonia (PN) 30-Day Readmission Rate,15.2,15.9,0.88
443,LEAVENWORTH,Rate of readmission for stroke patients,15.2,Not Available,0.88
444,LEAVENWORTH,Hospital return days for heart attack patients,15.2,Not Available,0.88
445,LEAVENWORTH,Hospital return days for heart failure patients,15.2,-18.8,0.88
446,LEAVENWORTH,Hospital return days for pneumonia patients,15.2,15.5,0.88
447,LEAVENWORTH,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",15.2,16.5,0.88
448,LEAVENWORTH,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,15.2,Not Available,0.88
449,LEAVENWORTH,Rate of readmission for CABG,15.2,Not Available,0.88
450,LEAVENWORTH,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,15.2,19.6,0.88
451,LEAVENWORTH,Heart failure (HF) 30-Day Readmission Rate,15.2,22.3,0.88
452,LEAVENWORTH,Rate of readmission after hip/knee replacement,15.2,4.6,0.88
453,LEAVENWORTH,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,15.2,15.8,0.88
454,LEAVENWORTH,Pneumonia (PN) 30-Day Readmission Rate,15.2,17.7,0.88
455,LEAVENWORTH,Rate of readmission for stroke patients,15.2,Not Available,0.88
456,LEAVENWORTH,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,15.2,Not Available,0.88
457,LEAVENWORTH,Heart failure (HF) 30-Day Readmission Rate,15.2,21.9,0.88
458,LEAVENWORTH,Pneumonia (PN) 30-Day Readmission Rate,15.2,16.1,0.88
459,LEAVENWORTH,Hospital return days for heart attack patients,15.2,Not Available,0.91
460,LEAVENWORTH,Hospital return days for heart failure patients,15.2,1.8,0.91
461,LEAVENWORTH,Hospital return days for pneumonia patients,15.2,-26.4,0.91
462,LEAVENWORTH,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",15.2,Not Available,0.91
463,LEAVENWORTH,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,15.2,Not Available,0.91
464,LEAVENWORTH,Rate of readmission for CABG,15.2,Not Available,0.91
465,LEAVENWORTH,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,15.2,18.8,0.91
466,LEAVENWORTH,Heart failure (HF) 30-Day Readmission Rate,15.2,22,0.91
467,LEAVENWORTH,Rate of readmission after hip/knee replacement,15.2,Not Available,0.91
468,LEAVENWORTH,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,15.2,15.4,0.91
469,LEAVENWORTH,Pneumonia (PN) 30-Day Readmission Rate,15.2,15.9,0.91
470,LEAVENWORTH,Rate of readmission for stroke patients,15.2,Not Available,0.91
471,LEAVENWORTH,Hospital return days for heart attack patients,15.2,Not Available,0.91
472,LEAVENWORTH,Hospital return days for heart failure patients,15.2,-18.8,0.91
473,LEAVENWORTH,Hospital return days for pneumonia patients,15.2,15.5,0.91
474,LEAVENWORTH,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",15.2,16.5,0.91
475,LEAVENWORTH,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,15.2,Not Available,0.91
476,LEAVENWORTH,Rate of readmission for CABG,15.2,Not Available,0.91
477,LEAVENWORTH,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,15.2,19.6,0.91
478,LEAVENWORTH,Heart failure (HF) 30-Day Readmission Rate,15.2,22.3,0.91
479,LEAVENWORTH,Rate of readmission after hip/knee replacement,15.2,4.6,0.91
480,LEAVENWORTH,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,15.2,15.8,0.91
481,LEAVENWORTH,Pneumonia (PN) 30-Day Readmission Rate,15.2,17.7,0.91
482,LEAVENWORTH,Rate of readmission for stroke patients,15.2,Not Available,0.91
483,LEAVENWORTH,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,15.2,Not Available,0.91
484,LEAVENWORTH,Heart failure (HF) 30-Day Readmission Rate,15.2,21.9,0.91
485,LEAVENWORTH,Pneumonia (PN) 30-Day Readmission Rate,15.2,16.1,0.91
486,LEAVENWORTH,Hospital return days for heart attack patients,,Not Available,0.88
487,LEAVENWORTH,Hospital return days for heart failure patients,,1.8,0.88
488,LEAVENWORTH,Hospital return days for pneumonia patients,,-26.4,0.88
489,LEAVENWORTH,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",,Not Available,0.88
490,LEAVENWORTH,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,,Not Available,0.88
491,LEAVENWORTH,Rate of readmission for CABG,,Not Available,0.88
492,LEAVENWORTH,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,,18.8,0.88
493,LEAVENWORTH,Heart failure (HF) 30-Day Readmission Rate,,22,0.88
494,LEAVENWORTH,Rate of readmission after hip/knee replacement,,Not Available,0.88
495,LEAVENWORTH,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,,15.4,0.88
496,LEAVENWORTH,Pneumonia (PN) 30-Day Readmission Rate,,15.9,0.88
497,LEAVENWORTH,Rate of readmission for stroke patients,,Not Available,0.88
498,LEAVENWORTH,Hospital return days for heart attack patients,,Not Available,0.88
499,LEAVENWORTH,Hospital return days for heart failure patients,,-18.8,0.88
500,LEAVENWORTH,Hospital return days for pneumonia patients,,15.5,0.88
501,LEAVENWORTH,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",,16.5,0.88
502,LEAVENWORTH,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,,Not Available,0.88
503,LEAVENWORTH,Rate of readmission for CABG,,Not Available,0.88
504,LEAVENWORTH,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,,19.6,0.88
505,LEAVENWORTH,Heart failure (HF) 30-Day Readmission Rate,,22.3,0.88
506,LEAVENWORTH,Rate of readmission after hip/knee replacement,,4.6,0.88
507,LEAVENWORTH,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,,15.8,0.88
508,LEAVENWORTH,Pneumonia (PN) 30-Day Readmission Rate,,17.7,0.88
509,LEAVENWORTH,Rate of readmission for stroke patients,,Not Available,0.88
510,LEAVENWORTH,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,,Not Available,0.88
511,LEAVENWORTH,Heart failure (HF) 30-Day Readmission Rate,,21.9,0.88
512,LEAVENWORTH,Pneumonia (PN) 30-Day Readmission Rate,,16.1,0.88
513,LEAVENWORTH,Hospital return days for heart attack patients,,Not Available,0.91
514,LEAVENWORTH,Hospital return days for heart failure patients,,1.8,0.91
515,LEAVENWORTH,Hospital return days for pneumonia patients,,-26.4,0.91
516,LEAVENWORTH,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",,Not Available,0.91
517,LEAVENWORTH,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,,Not Available,0.91
518,LEAVENWORTH,Rate of readmission for CABG,,Not Available,0.91
519,LEAVENWORTH,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,,18.8,0.91
520,LEAVENWORTH,Heart failure (HF) 30-Day Readmission Rate,,22,0.91
521,LEAVENWORTH,Rate of readmission after hip/knee replacement,,Not Available,0.91
522,LEAVENWORTH,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,,15.4,0.91
523,LEAVENWORTH,Pneumonia (PN) 30-Day Readmission Rate,,15.9,0.91
524,LEAVENWORTH,Rate of readmission for stroke patients,,Not Available,0.91
525,LEAVENWORTH,Hospital return days for heart attack patients,,Not Available,0.91
526,LEAVENWORTH,Hospital return days for heart failure patients,,-18.8,0.91
527,LEAVENWORTH,Hospital return days for pneumonia patients,,15.5,0.91
528,LEAVENWORTH,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",,16.5,0.91
529,LEAVENWORTH,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,,Not Available,0.91
530,LEAVENWORTH,Rate of readmission for CABG,,Not Available,0.91
531,LEAVENWORTH,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,,19.6,0.91
532,LEAVENWORTH,Heart failure (HF) 30-Day Readmission Rate,,22.3,0.91
533,LEAVENWORTH,Rate of readmission after hip/knee replacement,,4.6,0.91
534,LEAVENWORTH,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,,15.8,0.91
535,LEAVENWORTH,Pneumonia (PN) 30-Day Readmission Rate,,17.7,0.91
536,LEAVENWORTH,Rate of readmission for stroke patients,,Not Available,0.91
537,LEAVENWORTH,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,,Not Available,0.91
538,LEAVENWORTH,Heart failure (HF) 30-Day Readmission Rate,,21.9,0.91
539,LEAVENWORTH,Pneumonia (PN) 30-Day Readmission Rate,,16.1,0.91
540,LEAVENWORTH,Hospital return days for heart attack patients,21.9,Not Available,0.88
541,LEAVENWORTH,Hospital return days for heart failure patients,21.9,1.8,0.88
542,LEAVENWORTH,Hospital return days for pneumonia patients,21.9,-26.4,0.88
543,LEAVENWORTH,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",21.9,Not Available,0.88
544,LEAVENWORTH,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,21.9,Not Available,0.88
545,LEAVENWORTH,Rate of readmission for CABG,21.9,Not Available,0.88
546,LEAVENWORTH,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,21.9,18.8,0.88
547,LEAVENWORTH,Heart failure (HF) 30-Day Readmission Rate,21.9,22,0.88
548,LEAVENWORTH,Rate of readmission after hip/knee replacement,21.9,Not Available,0.88
549,LEAVENWORTH,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,21.9,15.4,0.88
550,LEAVENWORTH,Pneumonia (PN) 30-Day Readmission Rate,21.9,15.9,0.88
551,LEAVENWORTH,Rate of readmission for stroke patients,21.9,Not Available,0.88
552,LEAVENWORTH,Hospital return days for heart attack patients,21.9,Not Available,0.88
553,LEAVENWORTH,Hospital return days for heart failure patients,21.9,-18.8,0.88
554,LEAVENWORTH,Hospital return days for pneumonia patients,21.9,15.5,0.88
555,LEAVENWORTH,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",21.9,16.5,0.88
556,LEAVENWORTH,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,21.9,Not Available,0.88
557,LEAVENWORTH,Rate of readmission for CABG,21.9,Not Available,0.88
558,LEAVENWORTH,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,21.9,19.6,0.88
559,LEAVENWORTH,Heart failure (HF) 30-Day Readmission Rate,21.9,22.3,0.88
560,LEAVENWORTH,Rate of readmission after hip/knee replacement,21.9,4.6,0.88
561,LEAVENWORTH,30-Day Hospital-Wide All-Cause Unplanned Readmission Rate,21.9,15.8,0.88
562,LEAVENWORTH,Pneumonia (PN) 30-Day Readmission Rate,21.9,17.7,0.88
563,LEAVENWORTH,Rate of readmission for stroke patients,21.9,Not Available,0.88
564,LEAVENWORTH,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,21.9,Not Available,0.88
565,LEAVENWORTH,Heart failure (HF) 30-Day Readmission Rate,21.9,21.9,0.88
566,LEAVENWORTH,Pneumonia (PN) 30-Day Readmission Rate,21.9,16.1,0.88
567,LEAVENWORTH,Hospital return days for heart attack patients,21.9,Not Available,0.91
568,LEAVENWORTH,Hospital return days for heart failure patients,21.9,1.8,0.91
569,LEAVENWORTH,Hospital return days for pneumonia patients,21.9,-26.4,0.91
570,LEAVENWORTH,"Rate of unplanned hospital visits after colonoscopy (per 1,000 colonoscopies)",21.9,Not Available,0.91
571,LEAVENWORTH,Acute Myocardial Infarction (AMI) 30-Day Readmission Rate,21.9,Not Available,0.91
572,LEAVENWORTH,Rate of readmission for CABG,21.9,Not Available,0.91
573,LEAVENWORTH,Rate of readmission for chronic obstructive pulmonary disease (COPD) patients,21.9,18.8,0.91
